,movie_id,title,tags
1050,9869,Patriot Games,"when cia analyst jack ryan interfer with an ira assassination, a renegad faction target jack and hi famili as revenge. drama action thriller crime assassin assassin repay ira jack ryan harrison ford ann archer patrick bergin phillip noyc"
1051,4379,Monster-in-Law,"offic temp charlott cantilini think she' found mr. right when she start date gorgeou surgeon dr. kevin fields. but there' a problem stand in the way of everlast bliss: kevin' overbear and control mother, viola. fear she'll lose her son' affect forever, viola decid to break up the happi coupl by becom the world' worst mother-in-law. romanc comedi bad mother-in-law surgeon dogsitt fall in love jennif lopez jane fonda michael vartan robert luket"
1052,146233,Prisoners,"when keller dover' daughter and her friend go missing, he take matter into hi own hand as the polic pursu multipl lead and the pressur mounts. but just how far will thi desper father go to protect hi family? drama thriller crime pennsylvania kidnap maze vigilant rural set candlelight vigil hugh jackman jake gyllenha paul dano deni villeneuv"
1053,2034,Training Day,"on hi first day on the job as a narcot officer, a rooki cop work with a rogu detect who isn't what he appears. action crime drama thriller polic brutal war on drug drug traffic drug dealer lo angel gang member mexican american barrio cholo denzel washington ethan hawk scott glenn antoin fuqua"
1054,926,Galaxy Quest,"the star of a 1970 sci-fi show - now scrape a live through re-run and sci-fi convent - are beam aboard an alien spacecraft. believ the cast' heroic on-screen drama are histor document of real-lif adventures, the band of alien turn to the ail celebr for help in their quest to overcom the oppress regim in their solar system. comedi famili scienc fiction space battl spaceship spoof fiction tv show tim allen sigourney weaver alan rickman dean parisot"
1055,4248,Scary Movie 2,"while the origin parodi slasher flick like scream, keenen ivori wayans' sequel to scari movi take comed aim at haunt hous movies. a group of student visit a mansion call ""hell house,"" and murder high jink ensue. comedi sex exorc secret door anna fari marlon wayan jame debello keenen ivori wayan"
1056,64328,The Muppets,"when kermit the frog and the muppet learn that their belov theater is slate for demolition, a sympathet human, gary, and hi puppet roommate, walter, swoop in to help the gang put on a show and rais the $10 million they need to save the day. comedi famili music music the muppet robot oil tycoon studio tour duringcreditssting ami adam jason segel emili blunt jame bobin"
1057,36647,Blade,"when blade' mother wa bitten by a vampir dure pregnancy, she did not know that she gave her son a special gift while dying: all the good vampir attribut in combin with the best human skills. blade and hi mentor whistler battl an evil vampir rebel (deacon frost) who plan to take over the outdat vampir council, captur blade and resurrect voraci blood god la magra. horror action suicid hero vampir bite fistfight supernatur vampir hunter superhero rivalri tragic hero good vs evil one man armi extrem violenc martial art master scientist violenc disarm someon blade machin gun english subtitl in origin hypoderm needl microscop secret headquart bullet dodg bullet time kick in the groin x ray skeleton mouth guard escapad imaginari deadli master warrior supernatur abil fang vamp wesley snipe stephen dorff kri kristofferson stephen norrington"
1058,7214,Coach Carter,"base on a true story, in which richmond high school head basketbal coach ken carter made headlin in 1999 for bench hi undef team due to poor academ results. drama black peopl autoritian educ sport high school scholarship basketbal violenc in school teacher teacher and student samuel l. jackson rob brown robert ri'chard thoma carter"
1059,1537,Changing Lanes,"a rush-hour fender-bend on new york city' crowd fdr drive, under most circumstances, wouldn't set off a chain reaction that could decim two people' lives. but on thi day, at thi time, a minor collis will turn two complet stranger into viciou adversaries. their mean of destroy each other might be different, but their goals, ultimately, will be the same: each will systemat tri to dismantl the other' life in a reckless effort to reclaim someth he ha lost. action adventur crime thriller new york custodi battl suspens lawyer ben affleck samuel l. jackson kim staunton roger michel"
1060,9360,Anaconda,"a ""nation geographic"" film crew is taken hostag by an insan hunter, who take them along on hi quest to captur the world' largest - and deadliest - snake. adventur horror thriller amazon jungl anaconda film crew killer snake river boat amazon river anim horror jennif lopez ice cube jon voight lui llosa"
1061,6282,Coyote Ugly,"grace with a velvet voice, 21-year-old violet sanford head to new york to pursu her dream of becom a songwrit onli to find her aspir sidelin by the accolad and notorieti she receiv at her ""day"" job as a barmaid at coyot ugly. the ""coyotes"" as they are affection call tantal custom and the media alik with their outrag antics, make coyot ugli the water hole for guy on the prowl. comedi bar music beauti woman piper perabo adam garcia john goodman david mcnalli"
1062,508,Love Actually,follow seemingli unrel peopl as their live begin to intertwin while they fall in – and out – of love. affect languish and develop as christma draw near. comedi romanc drama london england male nuditi femal nuditi love at first sight usa presid marseil offic christma parti marriag propos bar and restaur press confer languag barrier prime minist rock star tv show metal detector war on terror school perform multipl storylin keira knightley heik makatsch emma thompson richard curti
1063,9487,A Bug's Life,"on behalf of ""oppress bug everywhere,"" an invent ant name flik hire a troup of warrior bug to defend hi bustl coloni from a hord of freeload grasshopp led by the evil-mind hopper. adventur anim comedi famili winter fight ant invent collector ant-hil kid and famili grass duringcreditssting kevin spacey julia louis-dreyfu hayden panettier andrew stanton"
1064,768,From Hell,frederick abberlin is an opium-huf inspector from scotland yard who fall for one of jack the ripper' prostitut target in thi hugh brother adapt of a graphic novel that posit the ripper' true identity. horror mysteri thriller loss of famili drug addict jack the ripper johnni depp heather graham ian holm albert hugh
1065,2636,The Specialist,"may munro is a woman obsess with get reveng on the peopl who murder her parent when she wa still a girl. she hire ray quick, a retir explos expert to kill her parent' killers. when ned trent, embitt ex-partn of quick' is assign to protect one of quick' potenti victims, a deadli game of cat and mous ensues. action thriller explos reveng explos expert sylvest stallon sharon stone jame wood lui llosa"
1066,10478,Tin Cup,a wash up golf pro work at a drive rang tri to qualifi for the us open in order to win the heart of hi succes rival' girlfriend. comedi drama romanc lover (female) golf man-woman relat sport woman between two men kevin costner don johnson cheech marin ron shelton
1067,27983,"Yours, Mine and Ours","when a widow with 10 children marri a widow with 8, can the 20 of them ever come togeth as one big happi family? comedi drama famili nurs widow children parent sibl lucil ball henri fonda van johnson melvil shavelson"
1068,9981,Kicking & Screaming,"phil weston ha been unathlet hi entir life. in colleg he fail at everi sport that he tri out for. it look like hi 10-year old son, sam, is follow in hi footsteps. but with becom the coach of the soccers, an alreadi success soccer team, everyth changes. romanc comedi famili father son relationship gener confilct sport amateur soccer soccer coach will ferrel robert duval kate walsh jess dylan"
1069,7453,The Hitchhiker's Guide to the Galaxy,"mere second befor the earth is to be demolish by an alien construct crew, arthur dent is swept off the planet by hi friend ford prefect, a research pen a new edit of ""the hitchhiker' guid to the galaxy."" adventur comedi famili scienc fiction bureaucraci england dolphin android base on novel chase space travel galaxi spaceship alien stop motion surviv hitchhik robot alien invas everyman hyperspac mean of life base on radio show alien attack bathrob destruct of earth intergalact travel islington england talk robot martin freeman zooey deschanel sam rockwel garth jen"
1070,15045,Fat Albert,"an obes boy name fat albert and hi friend rudy, mushmouth, bill, dumb donald, russell, and weird harold, pull into troubl when they ""fall"" out of their tv world into the real world, where fat albert tri to help a young girl, doris, make friends. comedi drama famili kenan thompson shedrack anderson iii jermain william joel zwick"
1071,7737,Resident Evil: Extinction,"year after the racoon citi catastrophe, survivor travel across the nevada desert, hope to make it to alaska. alic join the caravan and their fight against hord of zombi and the evil umbrella corp. horror action scienc fiction clone mutant post-apocalypt dystopia conspiraci evil corpor zombi base on video game milla jovovich ode fehr ali larter russel mulcahi"
1072,232672,Blended,"after a bad blind date, a man and woman find themselv stuck togeth at a resort for families, where their attract grow as their respect kid benefit from the burgeon relationship. comedi africa blind date relationship famili vacat famili drew barrymor adam sandler wendi mclendon-covey frank coraci"
1073,17379,Last Holiday,"after she' diagnos with a termin illness, a shi woman decid to take a european vacation. adventur comedi drama queen latifah ll cool j timothi hutton wayn wang"
1074,8987,The River Wild,"while on a famili vacation, raft expert gail take on a pair of arm killer while navig a spectacularli violent river. action adventur crime thriller river robber boston bank robber marriag crisi hostage-tak raft crimin white water raft meryl streep david strathairn kevin bacon curti hanson"
1075,11359,The Indian in the Cupboard,a nine-year-old boy get a plastic indian and a cupboard for hi birthday and find himself involv in adventur when the indian come to life and befriend him. adventur famili fantasi cupboard game puppet parallel world toy come to life hal scardino litefoot lindsay crous frank oz
1076,82525,Savages,pot grower ben and chon face off against the mexican drug cartel who kidnap their share girlfriend. crime drama thriller widow american abroad eye goug dea agent shot in the shoulder gun in mouth film kill southern california improvis explos devic surrog daughter shot in the throat laguna beach california enforc gardner skull mask dea blake live taylor kitsch aaron taylor-johnson oliv stone
1077,9759,Cellular,a young man receiv an emerg phone call on hi cell phone from an older woman. she claim to have been kidnap – and the kidnapp have target her husband and child next. action adventur crime thriller bank mobil phone telephon weapon polic duringcreditssting chri evan kim basing jason statham david r. elli
1078,9486,Johnny English,rowan play the eponym lead charact in a spoof spi thriller. dure the cours of the stori we follow our hero as he attempt to single-handedli save the countri from fall into the hand of a despot. adventur action comedi spi hero queen intellig coron funer secret agent queen elisabeth ii weapon spoof explos agent pen duringcreditssting rowan atkinson john malkovich natali imbruglia peter howitt
1079,9906,The Ant Bully,"fed up with be target by the neighborhood bully, 10-year-old luca nickl vent hi frustrat on the anthil in hi front yard ... until the insect shrink him to the size of a bug with a magic elixir. convict of ""crime against the colony,"" luca can onli regain hi freedom by live with the ant and learn their ways. fantasi adventur anim comedi famili ant child hero shrink ant-hil children julia robert meryl streep nicola cage john a. davi"
1080,841,Dune,"in the year 10,191, the world is at war for control of the desert planet dune – the onli place where the time-travel substanc 'spice' can be found. but when one leader give up control, it' onli so he can stage a coup with some unsavori characters. action scienc fiction adventur propheci witch monster telepathi atom bomb space marin emperor mutat insurg space travel guild duke water chosen one dystopia jihad spice war messiah denunci kyle maclachlan francesca anni leonardo cimino david lynch"
1081,4688,Across the Universe,"music base on the beatl songbook and set in the 60 england, america, and vietnam. the love stori of luci and jude is intertwin with the anti-war movement and social protest of the 60s. adventur drama music romanc riot protest music music cultur differ univers fantasi sequenc anti war polic arrest march woman director 1960 evan rachel wood jim sturgess joe anderson juli taymor"
1082,4148,Revolutionary Road,a young coupl live in a connecticut suburb dure the mid-1950 struggl to come to term with their person problem while tri to rais their two children. base on a novel by richard yates. drama romanc adulteri jealousi infidel career marriag crisi connecticut leonardo dicaprio kate winslet michael shannon sam mend
1083,2207,16 Blocks,"an age cop is assign the ordinari task of escort a fast-talk wit from polic custodi to a courthouse, but they find themselv run the gauntlet as other forc tri to prevent them from get there. action adventur crime thriller mission of murder male bond do the right thing peopl chang bruce willi yasiin bey david mors richard donner"
1084,9381,Babylon A.D.,"in babylon a.d vin diesel star as a veteran-turned-mercenari who is hire to deliv a packag from the ravag of post-apocalypt eastern europ to a destin in the teem megalopoli of new york city. the ""package"" is a mysteri young woman with a secret. action adventur scienc fiction thriller submarin babi secret futur mercenari prosecut protect dystopia moral conflict smuggl vision pregnant cyberpunk sect vin diesel michel yeoh mélani thierri mathieu kassovitz"
1085,9625,The Glimmer Man,"a former govern oper renown for hi stealth, jack cole is now a lo angel polic detective. when a seri of horribl murder occur in the metro area, cole is assign to the case, along with tough-talk fellow cop jim campbell. although the two men clash, they gradual becom effect partner as they uncov a conspiraci link to the killings, which also involv terror and organ crime. action adventur crime drama thriller secret agent past cop seri of murder homicid detect steven seagal keenen ivori wayan bob gunton john gray"
1086,9304,Multiplicity,"construct worker doug kinney find that the pressur of hi work life, combin with hi duti to hi wife laura and daughter jennif leav him with littl time for himself. however, he is approach by geneticist dr. owen leeds, who offer doug a rather unusu solut to hi problems: cloning. comedi fantasi scienc fiction clone mistak in person clone experi gone wrong construct michael keaton andi macdowel harri yulin harold rami"
1087,20856,Aliens in the Attic,"it' summer vacation, but the pearson famili kid are stuck at a bore lake hous with their nerdi parents. that is until feisty, little, green alien crash-land on the roof, with plan to conquer the hous and earth! use onli their wits, courag and video game-play skills, the youngster must band togeth to defeat the alien and save the world - but the toughest part might be keep the whole thing a secret from their parents! featur an all-star cast includ ashley tisdale, andi richter, kevin nealon, tim meadow and dori roberts, alien in the attic is the most fun you can have on thi planet! adventur comedi famili fantasi scienc fiction alien comedi duringcreditssting beforecreditssting live action and anim carter jenkin austin butler kevin nealon john schultz"
1088,5955,The Pledge,a polic chief about to retir pledg to help a woman find her daughter' killer. base on a stori by swiss writer friedrich dürrenmatt. crime drama mysteri thriller promis murder draw porcupin pledg retir parti crimin profil jack nicholson aaron eckhart helen mirren sean penn
1089,9899,The Producers,"after put togeth anoth broadway flop, down-on-his-luck produc max bialystock team up with timid account leo bloom in a get-rich-quick scheme to put on the world' worst show. comedi music cheat adolf hitler success music blond funni nazi produc broadway music aftercreditssting woman director matthew broderick uma thurman will ferrel susan stroman"
1090,9826,The Phantom,the 21st successor to the role of bengalla' resid superhero must travel to new york to prevent a rich madman from obtain three magic skull that would give him the secret to ultim power. adventur action secret ident gold gangster boss phantom silver power battl for power jade base on comic book jungl mask hero crystal skull billi zane kristi swanson treat william simon wincer
1091,21355,All the Pretty Horses,"the year is 1949. a young texan name john gradi find himself without a home after hi mother sell the ranch where he ha spent hi entir life. lure south of the border by the romanc of cowboy life and the promis of a fresh start, cole and hi pal embark on an adventur that will test their resilience, defin their maturity, and chang their live forever. drama romanc western danc chess prison coffin wrong accus ranch airplan beat jail rifl corps lasso cauteri matt damon henri thoma penélop cruz billi bob thornton"
1092,10858,Nixon,"an all-star cast power thi epic look at american presid richard m. nixon, a man carri the fate of the world on hi shoulder while battl the self-destruct demand from within. span hi troubl boyhood in california to the shock waterg scandal that would end hi presidency. histori drama usa presid presidenti elect waterg scandal biographi govern histor figur anthoni hopkin joan allen power booth oliv stone"
1093,11439,The Ghost Writer,"a writer stumbl upon a long-hidden secret when he agre to help former british prime minist adam lang complet hi memoir on a remot island after the politician' assist drown in a mysteri accident. in director roman polanski' tens drama, the author realiz that hi discoveri threaten some veri power peopl who will do anyth to ensur that certain episod from lang' past remain buried. thriller mysteri london england cia war crime toni blair author ewan mcgregor pierc brosnan jon bernthal roman polanski"
1094,9457,Deep Rising,"a group of heavili arm hijack board a luxuri ocean liner in the south pacif ocean to loot it, onli to do battl with a seri of large-sized, tentacled, man-eat sea creatur who have taken over the ship first. adventur action horror scienc fiction ocean liner sea monster jewel heist arm robberi treat william famk janssen anthoni heald stephen sommer"
1095,12412,Miracle at St. Anna,"miracl at st. anna chronicl the stori of four american soldier who are member of the all-black 92nd ""buffalo soldier"" divis station in tuscany, itali dure world war ii. drama war black peopl world war ii toscana villag soldier partisan derek luke michael eali laz alonso spike lee"
1096,1494,Curse of the Golden Flower,"dure china' tang dynasti the emperor ha taken the princess of a neighbor provinc as wife. she ha born him two son and rais hi eldest. now hi control over hi dominion is complete, includ the royal famili itself. action drama fantasi poison china martial art swordplay fight toxic secret societi passion plan murder power palac plan battl for power tang dynasti pomp conspiraci of murder heir to the throne marriag crisi secret love chow yun-fat gong li jay chou zhang yimou"
1097,13184,Bangkok Dangerous,"when carri out a hit, assassin joe (cage) alway make use of the knowledg of the local population. on arriv in bangkok, joe meet street kid kong and he becom hi primari aide. but when kong is nearli killed, he ask joe to train him up in the deadli art and unwittingli becom a target of a band of killers. action crime thriller assassin asia gun deaf-mut hitman bangkok thailand strip club apprentic video surveil remak murder betray mafia shootout boat chase explos foot chase killer gunshot flashback motorcycl chase crisi of conscienc nicola cage shahkrit yamnarm charli yeung danni pang"
1098,2185,Big Trouble,"the stori of how a mysteri suitcas bring together, and changes, the live of a divorc dad, an unhappi housewife, two hitmen, a pair of street thugs, two love struck teens, two fbi men and a psychedel toad. base on pulitz prize-win humorist dave barry' best-sel first novel, ""big trouble."" action comedi thriller gadfli tim allen rene russo patrick warburton barri sonnenfeld"
1099,6639,Love in the Time of Cholera,"in colombia just after the great war, an old man fall from a ladder; dying, he profess great love for hi wife. after the funeral, a man call on the widow - she dismiss him angrily. flash back more than 50 year to the day florentino ariza, a telegraph boy, fall in love with fermina daza, the daughter of a mule trader. drama romanc sex marriag propos new love colombia letter love letter die and death ship marriag cholera teacher princip doctor extramarit affair emot javier bardem unax ugald benjamin bratt mike newel"
1100,38153,Shadow Conspiracy,"bobbi bishop (sheen) is a special assist to the presid of the unit states. accidentally, he meet hi friend professor pochenko on the street. pochenko ha time to tell bishop about some conspiraci in the white hous but then immedi get kill by an assassin. now bad guy are after bobbi as the onli man who know about a plot. bishop must now not onli survive, but to stop the conspir from achiev their goal. and he doesn't know whom to trust. action thriller charli sheen donald sutherland linda hamilton georg p. cosmato"
1101,58233,Johnny English Reborn,"the most promin head of state in the world begin gather for a confer that could have a major impact on global politics. when mi-7 receiv word that the chines premier ha becom the target of some high-pow killers, it fall on johnni english to save the day. arm with the latest high-tech weaponri and gadget that would make even jame bond jealous, the once-disgrac agent uncov evid of a massiv conspiraci involv some of the world' most power organisations, and vow to redeem hi tarnish reput by stop the killer befor they can strike. crime adventur action comedi thriller buddhist monk cook prime minist kitchen secret agent sequel mind control jame bond spoof incompet femal boss klutz aftercreditssting assassin attempt rowan atkinson domin west gillian anderson oliv parker"
1102,116977,Foodfight!,"dex, a superdog sleuth, is the law of the land when the world' most recogn brand take on the forc of evil and the devilish brand x. anim action comedi famili supermarket fight product placement comput anim food charli sheen wayn bradi hilari duff lawrenc kasanoff"
1103,68734,Argo,"as the iranian revolut reach a boil point, a cia 'exfiltration' specialist concoct a riski plan to free six american who have found shelter at the home of the canadian ambassador. drama thriller cia wife husband relationship document revolut hide place canadian press confer biographi hang man american abroad crane subtitl scene movi poster base on articl extract iran hostag crisi sweatshop intellig agent film studio langley virginia 1980 ben affleck bryan cranston alan arkin ben affleck"
1104,5503,The Fugitive,"wrong accus of murder hi wife, richard kimbl escap from the law in an attempt to find her killer and clear hi name. pursu him is a team of u.s. marshal led by deputi samuel gerard, a determin detect who will not rest until richard is captured. as richard lead the team through a seri of intric chases, he discov the secret behind hi wife' death and struggl to expos the killer befor it is too late. adventur action thriller crime mysteri chicago showdown undercov surgeon death sentenc doom man lethal inject chase remak betray on the run train crash escap fugit base on tv seri u.s. marshal doctor explos home invas disguis one arm man frame for murder flashback corrupt cop manhunt bu accid storm drain harrison ford tommi lee jone sela ward andrew davi"
1105,27573,The Bounty Hunter,"milo boyd is a bounti hunter whose latest gig is rather satisfying, as he find out that the bail-skipp he must chase down is hi own ex-wife, nicol -- but she ha no intent of get nab without a fight. complic matters, nicole' wannabe-boyfriend, stewart, join the chase. action bounti hunter ex-husband ex-wif relationship gerard butler jennif aniston gio perez andi tennant"
1106,819,Sleepers,two gangster seek reveng on the state jail worker who dure their stay at a youth prison sexual abus them. a sensat court hear take place to charg him for the crimes. a move drama from director barri levinson. crime drama thriller child abus sadist sexual abus pastor repay juvenil prison court case pub court juvenil delinqu child robert de niro brad pitt kevin bacon barri levinson
1107,1369,Rambo: First Blood Part II,john rambo is releas from prison by the govern for a top-secret covert mission to the last place on earth he'd want to return - the jungl of vietnam. action adventur thriller war usa vietnam veteran submachin gun prison prison of war liber of prison liber vietnam vietnam war chase machinegun u.s. armi forest photographi govern war reveng soldier agent denunci sylvest stallon richard crenna charl napier georg p. cosmato
1108,9623,The Juror,"with hi gangster boss on trial for murder, a mob thug known as ""the teacher"" tell anni laird she must talk her fellow juror into a not-guilti verdict, impli that he'll kill her son oliv if she fails. she manag to do this, but, when it becom clear that the mobster might want to silenc her for good, she send oliv abroad and tri to gather evid of the plot against her, set up a final showdown. drama thriller juror blackmail court case son trial courtroom demi moor alec baldwin joseph gordon-levitt brian gibson"
1109,10895,Pinocchio,"lone toymak geppetto ha hi wish answer when the blue fairi arriv to bring hi wooden puppet pinocchio to life. befor becom a real boy, however, pinocchio must prove he' worthi as he set off on an adventur with hi whistl sidekick and conscience, jimini cricket. from stromboli' circu to pleasur island, pinocchio is test by mani temptations, but slowli learn how to navig right from wrong. with a few mishap along the way, geppetto' ""littl woodenhead"" final get it right, prove that when you wish upon a star dream realli can come true! anim famili itali lie magic fairi pinocchio carniv wish boy nose puppet anim pool conscienc jackass figaro sneez toy come to life mel blanc don brodi walter catlett ben sharpsteen"
1110,10935,Heaven's Gate,"harvard graduat jame averil (kri kristofferson) is the sheriff of prosper jackson county, wyo., when a battl erupt between the area' poverty-stricken immigr and it wealthi cattl farmers. the polit connect ranch owner fight the immigr with the help of nathan champion (christoph walken), a mercenari compet with averil for the love of local madam ella watson (isabel huppert). as the struggl escalates, averil and champion begin to question their decisions. action drama histori western montana showdown brothel marshal danc immigr studi idealist kri kristofferson christoph walken john hurt michael cimino"
1111,834,Underworld: Evolution,"as the war between the vampir and the lycan rage on, selene, a former member of the death dealer (an elit vampir special forc unit that hunt werewolves), and michael, the werewolf hybrid, work togeth in an effort to unlock the secret of their respect bloodlines. fantasi action scienc fiction thriller budapest key vampir light werewolf evolut fang vamp kate beckinsal scott speedman toni curran len wiseman"
1112,228066,Victor Frankenstein,eccentr scientist victor von frankenstein creat a grotesqu creatur in an unorthodox scientif experiment. drama scienc fiction thriller london england human experiment frankenstein reanim corps frankenstein' monster scienc experi 19th centuri jame mcavoy daniel radcliff jessica brown findlay paul mcguigan
1113,711,Finding Forrester,gu van sant tell the stori of a young african american man name jamal who confront hi talent while live on the street of the bronx. he accident run into an old writer name forrest who discov hi passion for writing. with help from hi new mentor jamal receiv a scholarship to a privat school. drama upper class brother brother relationship scotland poetri base on novel mentor becom an adult professor literatur intellectu gift plagiar literatur competit privat school manuscript seclus pulitz prize die and death idol friendship unsoci high school scholarship father figur sean conneri rob brown f. murray abraham gu van sant
1114,10468,28 Days,"after get into a car accid while drunk on the day of her sister' wedding, gwen cum is given a choic between prison or a rehab center. she choos rehab, but is extrem resist to take part in ani of the treatment program they have to offer, refus to admit that she ha an alcohol addiction. comedi drama alcohol urteil car crash wed withdraw woman director sandra bullock viggo mortensen domin west betti thoma"
1115,10027,Unleashed,"rais as a slave, danni is use to fight for hi survival. in fact, hi ""master,"" bart, think of him as a pet and goe as far as leash him with a collar so they can make money in fight clubs, where danni is the main contender. when bart' crew is in a car accident, danni escap and meet a blind, kindheart piano tuner who take him in and use music to free the fighter' long-buri heart. action crime martial art hitman serial killer jet li morgan freeman bob hoskin loui leterri"
1116,11812,The Sweetest Thing,"christina' love life is stuck in neutral. after year of avoid the hazard of a meaning relationship, one night while club-hop with her girlfriends, she meet peter, her perfect match. fed up with play games, she final get the courag to let her guard down and follow her heart, onli to discov that peter ha suddenli left town. accompani by courtney, she set out to captur the one that got away. romanc comedi roommat marriag aftercreditssting duringcreditssting cameron diaz christina appleg thoma jane roger kumbl"
1117,37233,The Firm,"mitch mcdeer is a young man with a promis futur in law. about to sit hi bar exam, he is approach by 'the firm' and made an offer he doesn't refuse. seduc by the money and gift shower on him, he is total oblivi to the more sinist side of hi company. then, two associ are murdered. the fbi contact him, ask him for inform and suddenli hi life is ruined. he ha a choic - work with the fbi, or stay with the firm. either way he will lose hi life as he know it. mitch figur the onli way out is to follow hi own plan... drama mysteri thriller fbi law tennesse lawyer law firm bar exam tom cruis jeann tripplehorn gene hackman sydney pollack"
1118,37950,Charlie St. Cloud,"accomplish sailor charli st. cloud ha the ador of hi mother clair and hi littl brother sam, as well as a colleg scholarship that will lead him far from hi sleepi pacif northwest hometown. but hi bright futur is cut short when a tragedi strike and take hi dream with it. after hi high-school classmat tess return home unexpectedly, charli grow torn between honor a promis he made four year earlier and move forward with newfound love. and as he find the courag to let go of the past for good, charli discov the soul most worth save is hi own. drama brother brother relationship base on novel sail ghost young adult zac efron amanda crew charli tahan burr steer"
1119,27582,The Mechanic,"arthur bishop is a 'mechanic' - an elit assassin with a strict code and uniqu talent for cleanli elimin targets. it' a job that requir profession perfect and total detachment, and bishop is the best in the business. but when he is order to take out hi mentor and close friend harry, bishop is anyth but detached. action thriller crime poison chicago prostitut martial art assassin airport cemeteri boat hitman chase machinegun cover-up beauti woman car crash jason statham ben foster donald sutherland simon west"
1120,64688,21 Jump Street,"in high school, schmidt wa a dork and jenko wa the popular jock. after graduation, both of them join the polic forc and end up as partner ride bicycl in the citi park. sinc they are young and look like high school students, they are assign to an undercov unit to infiltr a drug ring that is suppli high school student synthet drugs. action comedi crime male friendship high school parodi crude humor base on tv seri undercov cop buddi cop buddi comedi duringcreditssting chan tatum jonah hill brie larson phil lord"
1121,509,Notting Hill,the british comedi from director roger michel tell the love stori between a famou actress and a simpl book seller from london. a look into the attempt for famou peopl to have a person and privat life and the ramif that follow. nomin for three golden globe in 2000. romanc comedi drama london england bookshop birthday new love film maker paparazzi press confer wheelchair bath tub cohabit friendship fame celebr movi star spectacl julia robert hugh grant gina mckee roger michel
1122,7443,Chicken Run,"have been hopelessli repress and face eventu certain death at the british chicken farm where they are held, rocki the american rooster and ginger the chicken decid to rebel against the evil mr. and mrs. tweedy, the farm' owners. rocki and ginger lead their fellow chicken in a great escap from the murder farmer and their farm of doom. anim comedi famili chicken freedom escap chicken farm pie machin mel gibson miranda richardson timothi spall nick park"
1123,5966,Along Came Polly,"reuben feffer is a guy who' spent hi entir life play it safe. polli princ is irresist as a free-spirit who live for the thrill of the moment. when these two comic mismatch soul collide, reuben' world is turn upsid down, as he make an uproari attempt to chang hi life from middle-of-the-road to totally-out-there. comedi romanc beach honeymoon bride chanc risk relat long island romant comedi comedi scuba dive unfaith lo angel art galleri danc class opposit attract caribbean commit danc club neurot bagpip chanc encount insur risk manag ben stiller jennif aniston philip seymour hoffman john hamburg"
1124,11066,Boomerang,"marcu is a success advertis execut who woo and bed women almost at will. after a compani merger he find that hi new boss, the ravish jacqueline, is treat him in exactli the same way. complet traumatis by this, hi work goe badli downhill. comedi romanc role of women ladykil success ladies' man chefin casanova woman eddi murphi robin given hall berri reginald hudlin"
1125,136795,The Heat,"uptight and straight-laced, fbi special agent sarah ashburn is a method investig with a reput for excellence--and hyper-arrogance. shannon mullins, one of boston p.d.' ""finest,"" is foul-mouth and ha a veri short fuse, and use her gut instinct and street smart to catch the most elus criminals. neither ha ever had a partner, or a friend for that matter. when these two wildli incompat law offic join forc to bring down a ruthless drug lord, they becom the last thing anyon expected: buddies. action comedi crime boston fbi buddi comedi sandra bullock melissa mccarthi demián bichir paul feig"
1126,8095,Cleopatra,"histor epic. the triumph and tragedi of the egyptian queen, cleopatra.th winner of four oscars, thi epic saga of love, greed and betray star elizabeth taylor as the passion and ambiti egyptian queen who' determin to hold on to the throne and seduc the roman emperor juliu caesar (rex harrison). when caesar is murdered, she redirect her attent to hi general, marc antoni (richard burton), who vow to take power -- but caesar' successor (roddi mcdowall) ha other plans. drama histori romanc ancient rome histor figur cleopatra juliu caesar elizabeth taylor richard burton rex harrison joseph l. mankiewicz"
1127,87826,Here Comes the Boom,a high school biolog teacher moonlight as a mixed-marti art fighter in an effort to rais money to save the school' music program. comedi high school teacher prize money physic teacher fight movi budget cut salma hayek kevin jame henri winkler frank coraci
1128,11560,High Crimes,"high power lawyer clair kubik find her world turn upsid down when her husband, who she thought wa tom kubik, is arrest and is reveal to be ron chapman. chapman is on trial for a murder of latin american villag while he wa in the marines. clair soon learn that to navig the militari justic system, she'll need help from the somewhat unconvent charli grimes. drama mysteri thriller crime base on novel wit villag court love murder lawyer defens trial justic husband u.s. marin arrest classifi ashley judd morgan freeman jim caviezel carl franklin"
1129,25189,The Mirror Has Two Faces,"rose morgan (barbara streisand), who still live with her mother (lauren bacall), is a professor of romant literatur who desper long for passion in her life. gregori larkin (jeff bridges), a mathemat professor, ha been burn by passion relationship and long for a sexless union base on friendship and respect. comedi drama romanc sex professor wed woman director columbia univers barbra streisand jeff bridg lauren bacal barbra streisand"
1130,2637,The Mothman Prophecies,report john klein is plung into a world of imposs terror and unthink chao when fate draw him to a sleepi west virginia town whose resid are be visit by a great wing shape that sow hideou nightmar and fever visions. drama horror mysteri base on novel small town dream motel hallucin bridg alien life-form warn tumor west virginia urban legend premonit telephon call hospit report psychic car wreck death of wife mothman mysteri event chemic plant richard gere laura linney will patton mark pellington
1131,18480,Brüno,flamboyantli gay austrian televis report bruno stir up troubl with unsuspect guest and larg crowd through brutal frank interview and pain hilari public display of homosexuality. comedi gay fame mockumentari hollywood lgbt duringcreditssting sacha baron cohen richard bey ron paul larri charl
